datetime,average_co2_concentration,indoor_operative_temperature,indoor_relative_humidity,current_value_minus_average_last_hour_co2,current_value_minus_average_last_hour_operative_temperature,current_value_minus_average_last_hour_relative_humidity,average_co2_last_hour,average_operative_temperature_last_hour,average_relative_humidity_last_hour,current_value_minus_last_15_min_co2,current_value_minus_last_15_min_operative_temperature,current_value_minus_last_15_min_relative_humidity,room_number,kitchen,livingroom,bedroom,office,kitchen_livingroom,hour_of_the_day,day_number_of_the_week,day_of_year,day_label,occupancy_ground_truth,floor_area,apartment_number,room_type
03-02-23 23:30,624.43,20.40,27.60,103.03,0.10,1.42,521.41,20.30,26.18,65.30,0.10,1.13,3,0,0,1,0,0,23,5,34,18,0,16,2,1
03-02-23 23:45,642.17,20.50,27.87,89.87,0.17,1.33,552.29,20.33,26.53,17.73,0.10,0.27,3,0,0,1,0,0,23,5,34,18,0,16,2,1
04-02-23 00:00,658.00,20.50,27.90,71.42,0.13,0.91,586.58,20.38,26.99,15.83,0.00,0.03,3,0,0,1,0,0,0,6,35,19,0,16,2,1
04-02-23 00:15,643.27,20.50,27.97,22.33,0.07,0.51,620.93,20.43,27.46,-14.73,0.00,0.07,3,0,0,1,0,0,0,6,35,19,1,16,2,1
04-02-23 00:30,652.27,20.53,28.07,10.30,0.06,0.23,641.97,20.48,27.83,9.00,0.03,0.10,3,0,0,1,0,0,0,6,35,19,1,16,2,1
04-02-23 00:45,655.00,20.60,28.13,6.08,0.09,0.18,648.92,20.51,27.95,2.73,0.07,0.07,3,0,0,1,0,0,0,6,35,19,1,16,2,1
04-02-23 01:00,651.47,20.60,28.23,-0.67,0.07,0.22,652.13,20.53,28.02,-3.53,0.00,0.10,3,0,0,1,0,0,1,6,35,19,1,16,2,1
04-02-23 01:15,679.33,20.60,28.27,28.83,0.04,0.17,650.50,20.56,28.10,27.87,0.00,0.03,3,0,0,1,0,0,1,6,35,19,1,16,2,1
04-02-23 01:30,692.17,20.60,28.47,32.65,0.02,0.29,659.52,20.58,28.17,12.83,0.00,0.20,3,0,0,1,0,0,1,6,35,19,1,16,2,1
04-02-23 01:45,703.93,20.60,28.90,34.44,0.00,0.63,669.49,20.60,28.28,11.77,0.00,0.43,3,0,0,1,0,0,1,6,35,19,1,16,2,1
04-02-23 02:00,704.50,20.60,29.10,22.78,0.00,0.63,681.72,20.60,28.47,0.57,0.00,0.20,3,0,0,1,0,0,2,6,35,19,1,16,2,1
04-02-23 02:15,673.87,20.60,29.27,-21.12,0.00,0.58,694.98,20.60,28.68,-30.63,0.00,0.17,3,0,0,1,0,0,2,6,35,19,1,16,2,1
04-02-23 02:30,673.33,20.60,29.13,-20.28,0.00,0.20,693.62,20.60,28.93,-0.53,0.00,-0.13,3,0,0,1,0,0,2,6,35,19,1,16,2,1
04-02-23 02:45,673.33,20.60,29.40,-15.57,0.00,0.30,688.91,20.60,29.10,0.00,0.00,0.27,3,0,0,1,0,0,2,6,35,19,1,16,2,1
04-02-23 03:00,626.33,20.60,29.47,-54.93,0.00,0.24,681.26,20.60,29.23,-47.00,0.00,0.07,3,0,0,1,0,0,3,6,35,19,1,16,2,1
04-02-23 03:15,661.27,20.60,29.73,-0.45,0.00,0.42,661.72,20.60,29.32,34.93,0.00,0.27,3,0,0,1,0,0,3,6,35,19,1,16,2,1
04-02-23 03:30,649.87,20.60,29.63,-8.70,0.00,0.20,658.57,20.60,29.43,-11.40,0.00,-0.10,3,0,0,1,0,0,3,6,35,19,1,16,2,1
04-02-23 03:45,657.77,20.60,29.87,5.07,0.00,0.31,652.70,20.60,29.56,7.90,0.00,0.23,3,0,0,1,0,0,3,6,35,19,1,16,2,1
04-02-23 04:00,667.03,20.60,29.93,18.23,0.00,0.26,648.81,20.60,29.68,9.27,0.00,0.07,3,0,0,1,0,0,4,6,35,19,1,16,2,1
04-02-23 04:15,648.73,20.60,29.97,-10.25,0.00,0.17,658.98,20.60,29.79,-18.30,0.00,0.03,3,0,0,1,0,0,4,6,35,19,1,16,2,1
04-02-23 04:30,665.93,20.60,30.37,10.08,0.00,0.52,655.85,20.60,29.85,17.20,0.00,0.40,3,0,0,1,0,0,4,6,35,19,1,16,2,1
04-02-23 04:45,673.60,20.60,30.63,13.73,0.00,0.60,659.87,20.60,30.03,7.67,0.00,0.27,3,0,0,1,0,0,4,6,35,19,1,16,2,1
04-02-23 05:00,658.30,20.60,30.50,-5.52,0.00,0.28,663.83,20.60,30.23,-15.30,0.00,-0.13,3,0,0,1,0,0,5,6,35,19,1,16,2,1
04-02-23 05:15,643.53,20.60,30.43,-18.11,0.00,0.07,661.64,20.60,30.37,-14.77,0.00,-0.07,3,0,0,1,0,0,5,6,35,19,1,16,2,1
04-02-23 05:30,667.83,20.60,30.30,7.49,0.00,-0.18,660.34,20.60,30.48,24.30,0.00,-0.13,3,0,0,1,0,0,5,6,35,19,1,16,2,1
04-02-23 05:45,659.40,20.60,30.50,-1.42,0.00,0.03,660.82,20.60,30.47,-8.43,0.00,0.20,3,0,0,1,0,0,5,6,35,19,1,16,2,1
04-02-23 06:00,688.87,20.60,30.63,31.60,0.00,0.20,657.27,20.60,30.43,29.47,0.00,0.13,3,0,0,1,0,0,6,6,35,19,1,16,2,1
04-02-23 06:15,680.70,20.60,30.77,15.79,0.00,0.30,664.91,20.60,30.47,-8.17,0.00,0.13,3,0,0,1,0,0,6,6,35,19,1,16,2,1
04-02-23 06:30,664.03,20.60,30.97,-10.17,0.00,0.42,674.20,20.60,30.55,-16.67,0.00,0.20,3,0,0,1,0,0,6,6,35,19,1,16,2,1
04-02-23 06:45,665.37,20.60,31.03,-7.88,0.00,0.32,673.25,20.60,30.72,1.33,0.00,0.07,3,0,0,1,0,0,6,6,35,19,1,16,2,1
04-02-23 07:00,691.07,20.60,31.00,16.33,0.00,0.15,674.74,20.60,30.85,25.70,0.00,-0.03,3,0,0,1,0,0,7,6,35,19,1,16,2,1
04-02-23 07:15,655.00,20.60,31.10,-20.29,0.00,0.16,675.29,20.60,30.94,-36.07,0.00,0.10,3,0,0,1,0,0,7,6,35,19,1,16,2,1
04-02-23 07:30,682.03,20.60,31.00,13.17,0.00,-0.02,668.87,20.60,31.03,27.03,0.00,-0.10,3,0,0,1,0,0,7,6,35,19,1,16,2,1
04-02-23 07:45,688.90,20.60,31.30,15.53,0.00,0.27,673.37,20.60,31.03,6.87,0.00,0.30,3,0,0,1,0,0,7,6,35,19,1,16,2,1
04-02-23 08:00,701.47,20.60,31.37,22.22,0.00,0.27,679.25,20.60,31.10,12.57,0.00,0.07,3,0,0,1,0,0,8,6,35,19,1,16,2,1
04-02-23 08:15,664.60,20.63,31.27,-17.25,0.03,0.07,681.85,20.60,31.19,-36.87,0.03,-0.10,3,0,0,1,0,0,8,6,35,19,0,16,2,1
04-02-23 08:30,661.30,20.70,31.47,-22.95,0.09,0.23,684.25,20.61,31.23,-3.30,0.07,0.20,3,0,0,1,0,0,8,6,35,19,0,16,2,1
04-02-23 08:45,625.53,20.70,31.43,-53.53,0.07,0.08,679.07,20.63,31.35,-35.77,0.00,-0.03,3,0,0,1,0,0,8,6,35,19,0,16,2,1
04-02-23 09:00,605.00,20.67,31.20,-58.22,0.01,-0.18,663.23,20.66,31.38,-20.53,-0.03,-0.23,3,0,0,1,0,0,9,6,35,19,0,16,2,1
04-02-23 09:15,583.70,20.60,31.13,-55.41,-0.07,-0.21,639.11,20.68,31.34,-21.30,-0.07,-0.07,3,0,0,1,0,0,9,6,35,19,0,16,2,1
04-02-23 09:30,593.53,20.60,31.33,-25.35,-0.07,0.02,618.88,20.67,31.31,9.83,0.00,0.20,3,0,0,1,0,0,9,6,35,19,1,16,2,1
04-02-23 09:45,560.20,20.50,30.93,-41.74,-0.14,-0.34,601.94,20.64,31.28,-33.33,-0.10,-0.40,3,0,0,1,0,0,9,6,35,19,0,16,2,1
04-02-23 10:00,536.17,20.43,31.03,-49.44,-0.16,-0.12,585.61,20.59,31.15,-24.03,-0.07,0.10,3,0,0,1,0,0,10,6,35,19,0,16,2,1
04-02-23 10:15,498.43,20.47,31.10,-69.97,-0.07,-0.01,568.40,20.53,31.11,-37.73,0.03,0.07,3,0,0,1,0,0,10,6,35,19,0,16,2,1
04-02-23 10:30,575.77,20.47,32.00,28.68,-0.03,0.90,547.08,20.50,31.10,77.33,0.00,0.90,3,0,0,1,0,0,10,6,35,19,0,16,2,1
04-02-23 10:45,594.63,20.60,32.77,51.99,0.13,1.50,542.64,20.47,31.27,18.87,0.13,0.77,3,0,0,1,0,0,10,6,35,19,0,16,2,1
04-02-23 11:00,621.67,20.53,32.53,70.42,0.04,0.81,551.25,20.49,31.73,27.03,-0.07,-0.23,3,0,0,1,0,0,11,6,35,19,0,16,2,1
04-02-23 11:15,570.33,20.50,32.43,-2.29,-0.02,0.33,572.62,20.52,32.10,-51.33,-0.03,-0.10,3,0,0,1,0,0,11,6,35,19,0,16,2,1
04-02-23 11:30,558.03,20.50,32.33,-32.57,-0.02,-0.10,590.60,20.53,32.43,-12.30,0.00,-0.10,3,0,0,1,0,0,11,6,35,19,0,16,2,1
04-02-23 11:45,570.30,20.50,32.60,-15.87,-0.03,0.08,586.17,20.53,32.52,12.27,0.00,0.27,3,0,0,1,0,0,11,6,35,19,0,16,2,1
04-02-23 12:00,549.27,20.57,32.93,-30.82,0.06,0.46,580.08,20.51,32.48,-21.03,0.07,0.33,3,0,0,1,0,0,12,6,35,19,0,16,2,1
04-02-23 12:15,546.53,20.57,32.87,-15.45,0.05,0.29,561.98,20.52,32.58,-2.73,0.00,-0.07,3,0,0,1,0,0,12,6,35,19,0,16,2,1
04-02-23 12:30,509.37,20.50,32.83,-46.67,-0.03,0.15,556.03,20.53,32.68,-37.17,-0.07,-0.03,3,0,0,1,0,0,12,6,35,19,0,16,2,1
04-02-23 12:45,537.53,20.57,32.93,-6.33,0.03,0.13,543.87,20.53,32.81,28.17,0.07,0.10,3,0,0,1,0,0,12,6,35,19,0,16,2,1
04-02-23 13:00,511.60,20.53,33.00,-24.08,-0.02,0.11,535.67,20.55,32.89,-25.93,-0.03,0.07,3,0,0,1,0,0,13,6,35,19,0,16,2,1
04-02-23 13:15,495.43,20.50,32.90,-30.82,-0.04,-0.01,526.26,20.54,32.91,-16.17,-0.03,-0.10,3,0,0,1,0,0,13,6,35,19,0,16,2,1
04-02-23 13:30,494.37,20.50,32.77,-19.12,-0.02,-0.15,513.48,20.53,32.92,-1.07,0.00,-0.13,3,0,0,1,0,0,13,6,35,19,0,16,2,1
04-02-23 13:45,508.83,20.50,32.67,-0.90,-0.02,-0.23,509.73,20.53,32.90,14.47,0.00,-0.10,3,0,0,1,0,0,13,6,35,19,0,16,2,1
04-02-23 14:00,496.23,20.50,32.50,-6.32,-0.01,-0.33,502.56,20.51,32.83,-12.60,0.00,-0.17,3,0,0,1,0,0,14,6,35,19,0,16,2,1
04-02-23 14:15,585.63,20.67,35.43,86.92,0.17,2.73,498.72,20.50,32.71,89.40,0.17,2.93,3,0,0,1,0,0,14,6,35,19,0,16,2,1
04-02-23 14:30,603.63,20.67,35.17,82.37,0.12,1.82,521.27,20.54,33.34,18.00,0.00,-0.27,3,0,0,1,0,0,14,6,35,19,0,16,2,1
04-02-23 14:45,583.97,20.60,34.20,35.38,0.02,0.26,548.58,20.58,33.94,-19.67,-0.07,-0.97,3,0,0,1,0,0,14,6,35,19,0,16,2,1
04-02-23 15:00,545.17,20.60,33.63,-22.20,-0.01,-0.69,567.37,20.61,34.33,-38.80,0.00,-0.57,3,0,0,1,0,0,15,6,35,19,0,16,2,1
04-02-23 15:15,526.03,20.60,33.20,-53.57,-0.03,-1.41,579.60,20.63,34.61,-19.13,0.00,-0.43,3,0,0,1,0,0,15,6,35,19,0,16,2,1
04-02-23 15:30,517.30,20.60,32.93,-47.40,-0.02,-1.12,564.70,20.62,34.05,-8.73,0.00,-0.27,3,0,0,1,0,0,15,6,35,19,0,16,2,1
04-02-23 15:45,508.27,20.60,32.77,-34.85,0.00,-0.73,543.12,20.60,33.49,-9.03,0.00,-0.17,3,0,0,1,0,0,15,6,35,19,0,16,2,1
04-02-23 16:00,506.37,20.60,32.63,-17.83,0.00,-0.50,524.19,20.60,33.13,-1.90,0.00,-0.13,3,0,0,1,0,0,16,6,35,19,0,16,2,1
04-02-23 16:15,513.20,20.60,32.53,-1.29,0.00,-0.35,514.49,20.60,32.88,6.83,0.00,-0.10,3,0,0,1,0,0,16,6,35,19,0,16,2,1
04-02-23 16:30,499.57,20.53,32.47,-11.72,-0.07,-0.25,511.28,20.60,32.72,-13.63,-0.07,-0.07,3,0,0,1,0,0,16,6,35,19,0,16,2,1
04-02-23 16:45,499.53,20.60,32.40,-7.32,0.02,-0.20,506.85,20.58,32.60,-0.03,0.07,-0.07,3,0,0,1,0,0,16,6,35,19,0,16,2,1
04-02-23 17:00,527.70,20.60,32.77,23.03,0.02,0.26,504.67,20.58,32.51,28.17,0.00,0.37,3,0,0,1,0,0,17,6,35,19,0,16,2,1
04-02-23 17:15,551.17,20.57,32.63,41.17,-0.02,0.09,510.00,20.58,32.54,23.47,-0.03,-0.13,3,0,0,1,0,0,17,6,35,19,0,16,2,1
04-02-23 17:30,522.20,20.60,32.53,2.71,0.03,-0.03,519.49,20.58,32.57,-28.97,0.03,-0.10,3,0,0,1,0,0,17,6,35,19,0,16,2,1
04-02-23 17:45,494.07,20.60,32.43,-31.08,0.01,-0.15,525.15,20.59,32.58,-28.13,0.00,-0.10,3,0,0,1,0,0,17,6,35,19,0,16,2,1
04-02-23 18:00,496.27,20.57,32.30,-27.52,-0.03,-0.29,523.78,20.59,32.59,2.20,-0.03,-0.13,3,0,0,1,0,0,18,6,35,19,0,16,2,1
04-02-23 18:15,490.80,20.60,32.20,-25.13,0.02,-0.27,515.92,20.58,32.48,-5.47,0.03,-0.10,3,0,0,1,0,0,18,6,35,19,0,16,2,1
04-02-23 18:30,502.87,20.50,32.10,2.03,-0.09,-0.27,500.83,20.59,32.37,12.07,-0.10,-0.10,3,0,0,1,0,0,18,6,35,19,0,16,2,1
04-02-23 18:45,490.00,20.57,32.00,-6.00,0.00,-0.26,496.00,20.57,32.26,-12.87,0.07,-0.10,3,0,0,1,0,0,18,6,35,19,0,16,2,1
04-02-23 19:00,488.63,20.50,32.00,-6.35,-0.06,-0.15,494.98,20.56,32.15,-1.37,-0.07,0.00,3,0,0,1,0,0,19,6,35,19,0,16,2,1
04-02-23 19:15,493.27,20.50,31.93,0.19,-0.04,-0.14,493.07,20.54,32.08,4.63,0.00,-0.07,3,0,0,1,0,0,19,6,35,19,0,16,2,1
04-02-23 19:30,511.57,20.50,31.87,17.87,-0.02,-0.14,493.69,20.52,32.01,18.30,0.00,-0.07,3,0,0,1,0,0,19,6,35,19,0,16,2,1
04-02-23 19:45,466.20,20.57,31.73,-29.67,0.05,-0.22,495.87,20.52,31.95,-45.37,0.07,-0.13,3,0,0,1,0,0,19,6,35,19,0,16,2,1
04-02-23 20:00,479.87,20.53,31.63,-10.05,0.02,-0.25,489.92,20.52,31.88,13.67,-0.03,-0.10,3,0,0,1,0,0,20,6,35,19,0,16,2,1
04-02-23 20:15,493.53,20.50,31.50,5.81,-0.02,-0.29,487.72,20.53,31.79,13.67,-0.03,-0.13,3,0,0,1,0,0,20,6,35,19,0,16,2,1
04-02-23 20:30,482.60,20.53,31.50,-5.19,0.01,-0.18,487.79,20.53,31.68,-10.93,0.03,0.00,3,0,0,1,0,0,20,6,35,19,0,16,2,1
04-02-23 20:45,494.90,20.50,31.47,14.35,-0.03,-0.13,480.55,20.53,31.59,12.30,-0.03,-0.03,3,0,0,1,0,0,20,6,35,19,0,16,2,1
04-02-23 21:00,446.53,20.50,31.50,-41.19,-0.02,-0.02,487.72,20.52,31.53,-48.37,0.00,0.03,3,0,0,1,0,0,21,6,35,19,0,16,2,1
04-02-23 21:15,465.10,20.50,31.50,-14.29,-0.01,0.01,479.39,20.51,31.49,18.57,0.00,0.00,3,0,0,1,0,0,21,6,35,19,0,16,2,1
04-02-23 21:30,463.73,20.50,31.50,-8.55,-0.01,0.01,472.28,20.51,31.49,-1.37,0.00,0.00,3,0,0,1,0,0,21,6,35,19,0,16,2,1
04-02-23 21:45,450.93,20.50,31.50,-16.63,0.00,0.01,467.57,20.50,31.49,-12.80,0.00,0.00,3,0,0,1,0,0,21,6,35,19,0,16,2,1
04-02-23 22:00,480.17,20.50,31.47,23.59,0.00,-0.03,456.57,20.50,31.50,29.23,0.00,-0.03,3,0,0,1,0,0,22,6,35,19,0,16,2,1
04-02-23 22:15,488.33,20.50,31.67,23.35,0.00,0.17,464.98,20.50,31.49,8.17,0.00,0.20,3,0,0,1,0,0,22,6,35,19,0,16,2,1
04-02-23 22:30,500.37,20.50,31.63,29.57,0.00,0.10,470.79,20.50,31.53,12.03,0.00,-0.03,3,0,0,1,0,0,22,6,35,19,0,16,2,1
04-02-23 22:45,487.27,20.50,31.67,7.32,0.00,0.10,479.95,20.50,31.57,-13.10,0.00,0.03,3,0,0,1,0,0,22,6,35,19,0,16,2,1
04-02-23 23:00,475.50,20.50,31.73,-13.53,0.00,0.13,489.03,20.50,31.61,-11.77,0.00,0.07,3,0,0,1,0,0,23,6,35,19,0,16,2,1
04-02-23 23:15,531.23,20.53,32.43,43.37,0.03,0.76,487.87,20.50,31.67,55.73,0.03,0.70,3,0,0,1,0,0,23,6,35,19,0,16,2,1
04-02-23 23:30,603.63,20.60,33.20,105.04,0.09,1.33,498.59,20.51,31.87,72.40,0.07,0.77,3,0,0,1,0,0,23,6,35,19,0,16,2,1
04-02-23 23:45,638.90,20.70,33.47,114.49,0.17,1.21,524.41,20.53,32.26,35.27,0.10,0.27,3,0,0,1,0,0,23,6,35,19,0,16,2,1
05-02-23 00:00,627.40,20.73,33.53,65.08,0.15,0.83,562.32,20.58,32.71,-11.50,0.03,0.07,3,0,0,1,0,0,0,7,36,20,0,16,2,1
05-02-23 00:15,627.70,20.73,33.43,27.41,0.09,0.28,600.29,20.64,33.16,0.30,0.00,-0.10,3,0,0,1,0,0,0,7,36,20,1,16,2,1
05-02-23 00:30,637.80,20.80,33.40,13.39,0.11,-0.01,624.41,20.69,33.41,10.10,0.07,-0.03,3,0,0,1,0,0,0,7,36,20,1,16,2,1
05-02-23 00:45,614.00,20.80,33.37,-18.95,0.06,-0.09,632.95,20.74,33.46,-23.80,0.00,-0.03,3,0,0,1,0,0,0,7,36,20,1,16,2,1
05-02-23 01:00,602.30,20.80,33.37,-24.42,0.03,-0.07,626.73,20.77,33.43,-11.70,0.00,0.00,3,0,0,1,0,0,1,7,36,20,1,16,2,1
05-02-23 01:15,620.87,20.80,33.33,0.42,0.02,-0.06,620.45,20.78,33.39,18.57,0.00,-0.03,3,0,0,1,0,0,1,7,36,20,1,16,2,1
05-02-23 01:30,608.30,20.80,33.40,-10.44,0.00,0.03,618.74,20.80,33.37,-12.57,0.00,0.07,3,0,0,1,0,0,1,7,36,20,1,16,2,1
05-02-23 01:45,649.80,20.80,33.73,38.43,0.00,0.37,611.37,20.80,33.37,41.50,0.00,0.33,3,0,0,1,0,0,1,7,36,20,1,16,2,1
05-02-23 02:00,673.03,20.83,34.07,52.72,0.03,0.61,620.32,20.80,33.46,23.23,0.03,0.33,3,0,0,1,0,0,2,7,36,20,1,16,2,1
05-02-23 02:15,657.47,20.80,34.07,19.47,-0.01,0.43,638.00,20.81,33.63,-15.57,-0.03,0.00,3,0,0,1,0,0,2,7,36,20,1,16,2,1
05-02-23 02:30,675.80,20.83,34.17,28.65,0.02,0.35,647.15,20.81,33.82,18.33,0.03,0.10,3,0,0,1,0,0,2,7,36,20,1,16,2,1
05-02-23 02:45,615.67,20.87,33.87,-48.36,0.05,-0.14,664.03,20.82,34.01,-60.13,0.03,-0.30,3,0,0,1,0,0,2,7,36,20,1,16,2,1
05-02-23 03:00,634.27,20.83,33.90,-21.23,0.00,-0.14,655.49,20.83,34.04,18.60,-0.03,0.03,3,0,0,1,0,0,3,7,36,20,1,16,2,1
05-02-23 03:15,602.03,20.80,33.93,-43.77,-0.03,-0.07,645.80,20.83,34.00,-32.23,-0.03,0.03,3,0,0,1,0,0,3,7,36,20,1,16,2,1
05-02-23 03:30,629.63,20.80,34.07,-2.31,-0.03,0.10,631.94,20.83,33.97,27.60,0.00,0.13,3,0,0,1,0,0,3,7,36,20,1,16,2,1
05-02-23 03:45,651.20,20.83,34.27,30.80,0.01,0.32,620.40,20.83,33.94,21.57,0.03,0.20,3,0,0,1,0,0,3,7,36,20,1,16,2,1
05-02-23 04:00,633.73,20.87,34.47,4.45,0.05,0.42,629.28,20.82,34.04,-17.47,0.03,0.20,3,0,0,1,0,0,4,7,36,20,1,16,2,1
05-02-23 04:15,609.90,20.80,34.13,-19.25,-0.02,-0.05,629.15,20.83,34.18,-23.83,-0.07,-0.33,3,0,0,1,0,0,4,7,36,20,1,16,2,1
05-02-23 04:30,637.80,20.83,34.00,6.68,0.01,-0.23,631.12,20.83,34.23,27.90,0.03,-0.13,3,0,0,1,0,0,4,7,36,20,1,16,2,1
05-02-23 04:45,587.00,20.83,33.97,-46.16,0.00,-0.25,633.16,20.83,34.22,-50.80,0.00,-0.03,3,0,0,1,0,0,4,7,36,20,1,16,2,1
05-02-23 05:00,595.73,20.80,33.90,-21.38,-0.03,-0.24,617.11,20.83,34.14,8.73,-0.03,-0.07,3,0,0,1,0,0,5,7,36,20,1,16,2,1
05-02-23 05:15,619.50,20.80,34.00,11.89,-0.02,0.00,607.61,20.82,34.00,23.77,0.00,0.10,3,0,0,1,0,0,5,7,36,20,1,16,2,1
05-02-23 05:30,614.30,20.80,34.00,4.29,-0.02,0.03,610.01,20.82,33.97,-5.20,0.00,0.00,3,0,0,1,0,0,5,7,36,20,1,16,2,1
05-02-23 05:45,614.30,20.80,34.07,10.17,-0.01,0.10,604.13,20.81,33.97,0.00,0.00,0.07,3,0,0,1,0,0,5,7,36,20,1,16,2,1
05-02-23 06:00,603.10,20.80,34.07,-7.86,0.00,0.07,610.96,20.80,33.99,-11.20,0.00,0.00,3,0,0,1,0,0,6,7,36,20,1,16,2,1
05-02-23 06:15,606.13,20.80,34.17,-6.67,0.00,0.13,612.80,20.80,34.03,3.03,0.00,0.10,3,0,0,1,0,0,6,7,36,20,1,16,2,1
05-02-23 06:30,578.23,20.80,34.23,-31.23,0.00,0.16,609.46,20.80,34.08,-27.90,0.00,0.07,3,0,0,1,0,0,6,7,36,20,1,16,2,1
05-02-23 06:45,600.63,20.80,34.27,0.19,0.00,0.13,600.44,20.80,34.13,22.40,0.00,0.03,3,0,0,1,0,0,6,7,36,20,1,16,2,1
05-02-23 07:00,594.93,20.80,34.13,-2.09,0.00,-0.05,597.03,20.80,34.18,-5.70,0.00,-0.13,3,0,0,1,0,0,7,7,36,20,1,16,2,1
05-02-23 07:15,593.00,20.80,34.43,-1.98,0.00,0.23,594.98,20.80,34.20,-1.93,0.00,0.30,3,0,0,1,0,0,7,7,36,20,1,16,2,1
05-02-23 07:30,614.33,20.80,34.33,22.63,0.00,0.07,591.70,20.80,34.27,21.33,0.00,-0.10,3,0,0,1,0,0,7,7,36,20,1,16,2,1
05-02-23 07:45,579.87,20.80,34.13,-20.86,0.00,-0.16,600.73,20.80,34.29,-34.47,0.00,-0.20,3,0,0,1,0,0,7,7,36,20,1,16,2,1
05-02-23 08:00,580.43,20.80,34.07,-15.10,0.00,-0.19,595.53,20.80,34.26,0.57,0.00,-0.07,3,0,0,1,0,0,8,7,36,20,1,16,2,1
05-02-23 08:15,594.93,20.80,34.00,3.03,0.00,-0.24,591.91,20.80,34.24,14.50,0.00,-0.07,3,0,0,1,0,0,8,7,36,20,0,16,2,1
05-02-23 08:30,580.43,20.80,34.30,-11.96,0.00,0.17,592.39,20.80,34.13,-14.50,0.00,0.30,3,0,0,1,0,0,8,7,36,20,0,16,2,1
05-02-23 08:45,592.70,20.80,34.57,8.78,0.00,0.44,583.92,20.80,34.13,12.27,0.00,0.27,3,0,0,1,0,0,8,7,36,20,1,16,2,1
05-02-23 09:00,594.10,20.80,34.40,6.98,0.00,0.17,587.13,20.80,34.23,1.40,0.00,-0.17,3,0,0,1,0,0,9,7,36,20,0,16,2,1
05-02-23 09:15,545.17,20.70,34.20,-45.38,-0.10,-0.12,590.54,20.80,34.32,-48.93,-0.10,-0.20,3,0,0,1,0,0,9,7,36,20,0,16,2,1
05-02-23 09:30,520.03,20.70,34.13,-58.07,-0.08,-0.23,578.10,20.78,34.37,-25.13,0.00,-0.07,3,0,0,1,0,0,9,7,36,20,0,16,2,1
05-02-23 09:45,581.23,20.70,34.47,18.23,-0.05,0.14,563.00,20.75,34.32,61.20,0.00,0.33,3,0,0,1,0,0,9,7,36,20,1,16,2,1
05-02-23 10:00,607.47,20.70,34.50,47.33,-0.03,0.20,560.13,20.73,34.30,26.23,0.00,0.03,3,0,0,1,0,0,10,7,36,20,0,16,2,1
05-02-23 10:15,558.57,20.60,34.30,-4.91,-0.10,-0.02,563.47,20.70,34.32,-48.90,-0.10,-0.20,3,0,0,1,0,0,10,7,36,20,0,16,2,1
05-02-23 10:30,564.60,20.63,34.17,-2.22,-0.04,-0.18,566.82,20.68,34.35,6.03,0.03,-0.13,3,0,0,1,0,0,10,7,36,20,0,16,2,1
05-02-23 10:45,588.33,20.70,34.60,10.37,0.04,0.24,577.97,20.66,34.36,23.73,0.07,0.43,3,0,0,1,0,0,10,7,36,20,0,16,2,1
05-02-23 11:00,581.23,20.63,34.47,1.49,-0.03,0.07,579.74,20.66,34.39,-7.10,-0.07,-0.13,3,0,0,1,0,0,11,7,36,20,0,16,2,1
05-02-23 11:15,562.97,20.63,34.23,-10.22,-0.01,-0.15,573.18,20.64,34.38,-18.27,0.00,-0.23,3,0,0,1,0,0,11,7,36,20,0,16,2,1
05-02-23 11:30,556.37,20.60,34.03,-17.92,-0.05,-0.33,574.28,20.65,34.37,-6.60,-0.03,-0.20,3,0,0,1,0,0,11,7,36,20,0,16,2,1
05-02-23 11:45,545.17,20.60,33.77,-27.06,-0.04,-0.57,572.23,20.64,34.33,-11.20,0.00,-0.27,3,0,0,1,0,0,11,7,36,20,0,16,2,1
05-02-23 12:00,518.93,20.60,33.70,-42.50,-0.02,-0.42,561.43,20.62,34.13,-26.23,0.00,-0.07,3,0,0,1,0,0,12,7,36,20,0,16,2,1
05-02-23 12:15,504.20,20.60,33.63,-41.66,-0.01,-0.30,545.86,20.61,33.93,-14.73,0.00,-0.07,3,0,0,1,0,0,12,7,36,20,0,16,2,1
05-02-23 12:30,508.83,20.57,33.73,-22.33,-0.03,-0.05,531.17,20.60,33.78,4.63,-0.03,0.10,3,0,0,1,0,0,12,7,36,20,0,16,2,1
05-02-23 12:45,510.73,20.60,33.70,-8.55,0.01,-0.01,519.28,20.59,33.71,1.90,0.03,-0.03,3,0,0,1,0,0,12,7,36,20,0,16,2,1
05-02-23 13:00,495.97,20.50,33.53,-14.71,-0.09,-0.16,510.68,20.59,33.69,-14.77,-0.10,-0.17,3,0,0,1,0,0,13,7,36,20,0,16,2,1
05-02-23 13:15,491.90,20.50,33.40,-13.03,-0.07,-0.25,504.93,20.57,33.65,-4.07,0.00,-0.13,3,0,0,1,0,0,13,7,36,20,0,16,2,1
05-02-23 13:30,514.00,20.53,33.87,12.14,-0.01,0.27,501.86,20.54,33.59,22.10,0.03,0.47,3,0,0,1,0,0,13,7,36,20,0,16,2,1
05-02-23 13:45,545.43,20.60,33.90,42.28,0.07,0.28,503.15,20.53,33.63,31.43,0.07,0.03,3,0,0,1,0,0,13,7,36,20,0,16,2,1
05-02-23 14:00,517.03,20.53,33.73,5.21,0.00,0.06,511.83,20.53,33.68,-28.40,-0.07,-0.17,3,0,0,1,0,0,14,7,36,20,0,16,2,1
